sector,state,year,month,emissions_tco2,production_tonnes,energy_consumption_mwh,grid_carbon_intensity
refining,Maharashtra,2023,1.0,61.09790629119039,217383.6158732091,434767.2317464182,0.8925
refining,Maharashtra,2023,2.0,55.733993043203796,204836.65399533618,409673.30799067236,0.9236121593216773
refining,Maharashtra,2023,3.0,79.28092404710323,252456.47529578238,504912.95059156476,0.935
refining,Maharashtra,2023,4.0,84.44798256671352,269428.57350821083,538857.1470164217,0.9236121593216773
refining,Maharashtra,2023,5.0,85.52648550498766,270226.7272518591,540453.4545037182,0.8925
refining,Maharashtra,2023,6.0,77.81110652177217,238927.02237379667,477854.04474759335,0.85
refining,Maharashtra,2023,7.0,82.93068932311486,255764.38017361177,511528.76034722355,0.8075
refining,Maharashtra,2023,8.0,59.42494317088512,213596.8894328384,427193.7788656768,0.7763878406783227
refining,Maharashtra,2023,9.0,71.25701403214642,255913.9723475563,511827.9446951126,0.765
refining,Maharashtra,2023,10.0,72.41746097952515,254957.27381367178,509914.54762734356,0.7763878406783227
refining,Maharashtra,2023,11.0,67.30497834345326,247370.28615950394,494740.5723190079,0.8075
refining,Maharashtra,2023,12.0,72.88224654348248,249825.88410253022,499651.76820506045,0.85
refining,Gujarat,2015,,535.113499936985,1627518.495981116,3255036.991962232,0.8
refining,Gujarat,2016,,1173.4174710314574,3593909.8421565127,7187819.684313025,0.8
refining,Gujarat,2017,,707.0332656951634,2294175.793898115,4588351.58779623,0.8
refining,Gujarat,2018,,1539.9526755678446,4667400.26660269,9334800.53320538,0.8
refining,Gujarat,2019,,1536.8464643727395,4475204.962393718,8950409.924787436,0.8
refining,Gujarat,2020,,1154.695593011943,4120847.986546606,8241695.973093212,0.8
refining,Gujarat,2021,,332.4899162745626,1011177.6620190791,2022355.3240381582,0.8
refining,Gujarat,2022,,999.9034779187787,2977041.476412907,5954082.952825814,0.8
refining,Gujarat,2023,,344.66233425593447,1057285.340593338,2114570.681186676,0.8
refining,Gujarat,2020,1.0,47.85925212406395,165574.7385526116,331149.4771052232,0.8400000000000001
refining,Gujarat,2020,2.0,48.995016528125284,167000.70240258676,334001.4048051735,0.8692820323027551
refining,Gujarat,2020,3.0,53.72895706185135,187268.9916539104,374537.9833078208,0.8800000000000001
refining,Gujarat,2020,4.0,56.78233898855005,192941.6503860009,385883.3007720018,0.8692820323027551
refining,Gujarat,2020,5.0,62.92022601087764,200568.7953681491,401137.5907362982,0.8400000000000001
refining,Gujarat,2020,6.0,51.135042421652656,175017.5208176614,350035.0416353228,0.8
refining,Gujarat,2020,7.0,46.40844759104378,158368.11070414222,316736.22140828444,0.7600000000000001
refining,Gujarat,2020,8.0,52.85815156078283,164163.55251591903,328327.10503183806,0.730717967697245
refining,Gujarat,2020,9.0,51.38328408386129,178720.18505519434,357440.37011038867,0.7200000000000001
refining,Gujarat,2020,10.0,56.275214800880924,191536.1228783652,383072.2457567304,0.730717967697245
refining,Gujarat,2020,11.0,51.61318637796851,168509.30201807345,337018.6040361469,0.76
refining,Gujarat,2020,12.0,53.30143780796856,164476.77795813014,328953.5559162603,0.8
refining,Gujarat,2021,1.0,26.425277734137154,93542.8156969882,187085.6313939764,0.8400000000000001
refining,Gujarat,2021,2.0,29.337145414436854,97201.8863976687,194403.7727953374,0.8692820323027551
refining,Gujarat,2021,3.0,31.684328546107686,107334.9549805283,214669.9099610566,0.8800000000000001
refining,Gujarat,2021,4.0,29.32067142697822,104348.63683758475,208697.2736751695,0.8692820323027551
refining,Gujarat,2021,5.0,36.341172134598864,117174.11003630179,234348.22007260358,0.8400000000000001
refining,Gujarat,2021,6.0,35.583583453706325,109163.19434782086,218326.3886956417,0.8
refining,Gujarat,2021,7.0,32.122081662207655,97430.27066852794,194860.54133705588,0.7600000000000001
refining,Gujarat,2021,8.0,25.60589389207952,91190.907794312,182381.815588624,0.730717967697245
refining,Gujarat,2021,9.0,28.710413673336138,94427.0700011751,188854.1400023502,0.7200000000000001
refining,Gujarat,2021,10.0,26.74823511980972,96411.54115466625,192823.0823093325,0.730717967697245
refining,Gujarat,2021,11.0,29.761482282352926,94488.85379262177,188977.70758524354,0.76
refining,Gujarat,2021,12.0,27.953068999610057,93486.95855991366,186973.91711982733,0.8
refining,Gujarat,2022,1.0,13.52863168141437,45709.96445729191,91419.92891458383,0.8400000000000001
refining,Gujarat,2022,2.0,12.68418672467109,43286.09617117397,86572.19234234795,0.8692820323027551
refining,Gujarat,2022,3.0,16.240139706037304,52832.08265959289,105664.16531918578,0.8800000000000001
refining,Gujarat,2022,4.0,17.986705900574464,54831.149517010774,109662.29903402155,0.8692820323027551
refining,Gujarat,2022,5.0,14.26541167731365,48771.28766181794,97542.57532363589,0.8400000000000001
refining,Gujarat,2022,6.0,16.634569690726114,51133.305281348614,102266.61056269723,0.8
refining,Gujarat,2022,7.0,12.077578825120735,44573.81354595014,89147.62709190029,0.7600000000000001
refining,Gujarat,2022,8.0,13.47489455192297,42459.610467683975,84919.22093536795,0.730717967697245
refining,Gujarat,2022,9.0,14.067472971315123,51419.294048814685,102838.58809762937,0.7200000000000001
refining,Gujarat,2022,10.0,14.692908430253661,49830.01871252409,99660.03742504818,0.730717967697245
refining,Gujarat,2022,11.0,13.39493636154708,43828.173229600325,87656.34645920065,0.76
refining,Gujarat,2022,12.0,15.16686121904213,46362.458319621,92724.916639242,0.8
refining,Gujarat,2023,1.0,97.087531788388,329318.61048992246,658637.2209798449,0.8400000000000001
refining,Gujarat,2023,2.0,108.8463567953645,337890.19883855886,675780.3976771177,0.8692820323027551
refining,Gujarat,2023,3.0,130.17645190404963,416546.9574282552,833093.9148565104,0.8800000000000001
refining,Gujarat,2023,4.0,115.16775429714738,425980.19351714087,851960.3870342817,0.8692820323027551
refining,Gujarat,2023,5.0,120.76651804712884,432143.6293486329,864287.2586972658,0.8400000000000001
refining,Gujarat,2023,6.0,122.92949332302399,424229.3568444464,848458.7136888928,0.8
refining,Gujarat,2023,7.0,101.77503913671117,373644.7546464385,747289.509292877,0.7600000000000001
refining,Gujarat,2023,8.0,100.06481570907357,341153.1733412934,682306.3466825868,0.730717967697245
refining,Gujarat,2023,9.0,107.45837994830457,369983.09440653573,739966.1888130715,0.7200000000000001
refining,Gujarat,2023,10.0,105.54446435452368,371477.1873729842,742954.3747459684,0.730717967697245
refining,Gujarat,2023,11.0,121.0946711520203,409771.5011751854,819543.0023503707,0.76
refining,Gujarat,2023,12.0,112.44083940616984,410092.7595007276,820185.5190014552,0.8
refining,Tamil Nadu,2015,,661.4703397949613,2457325.425689943,4914650.851379886,0.75
refining,Tamil Nadu,2016,,1156.3200611771374,3733570.40052942,7467140.80105884,0.75
refining,Tamil Nadu,2017,,912.0176943090096,3548362.4116405384,7096724.823281077,0.75
refining,Tamil Nadu,2018,,1386.1625082752364,4846169.715756539,9692339.431513079,0.75
refining,Tamil Nadu,2019,,869.9692974495083,3050444.345817721,6100888.691635442,0.75
refining,Tamil Nadu,2020,,999.6125591290923,3345959.1460811608,6691918.2921623215,0.75
refining,Tamil Nadu,2021,,271.4488417938211,935798.0290644376,1871596.0581288752,0.75
refining,Tamil Nadu,2022,,546.1303646095496,2123524.2645099685,4247048.529019937,0.75
refining,Tamil Nadu,2023,,1411.611492639413,4942018.36841897,9884036.73683794,0.75
refining,Tamil Nadu,2020,1.0,59.79755147414767,216585.22104585005,433170.4420917001,0.7875000000000001
refining,Tamil Nadu,2020,2.0,62.7013600786813,228900.85232572234,457801.7046514447,0.8149519052838329
refining,Tamil Nadu,2020,3.0,67.74500817671488,247133.86662852112,494267.73325704224,0.8250000000000001
refining,Tamil Nadu,2020,4.0,76.97726816131947,244216.77585496768,488433.55170993536,0.8149519052838329
refining,Tamil Nadu,2020,5.0,68.62777811005249,241992.34925412535,483984.6985082507,0.7875000000000001
refining,Tamil Nadu,2020,6.0,77.77438804003299,258241.72405763503,516483.44811527006,0.75
refining,Tamil Nadu,2020,7.0,74.3521293695061,234566.8633480967,469133.7266961934,0.7125
refining,Tamil Nadu,2020,8.0,67.42960056881276,219217.6145965103,438435.2291930206,0.6850480947161671
refining,Tamil Nadu,2020,9.0,61.639620154535805,211996.12954779787,423992.25909559574,0.675
refining,Tamil Nadu,2020,10.0,79.63809949742347,241336.3447852555,482672.689570511,0.6850480947161671
refining,Tamil Nadu,2020,11.0,61.789996084851865,221823.1756594542,443646.3513189084,0.7124999999999999
refining,Tamil Nadu,2020,12.0,80.32437785133696,245228.48410016237,490456.96820032474,0.75
refining,Tamil Nadu,2021,1.0,45.33676745954079,137668.17412858095,275336.3482571619,0.7875000000000001
refining,Tamil Nadu,2021,2.0,46.92908136705464,151107.3971364887,302214.7942729774,0.8149519052838329
refining,Tamil Nadu,2021,3.0,52.56449217768697,174634.1758977617,349268.3517955234,0.8250000000000001
refining,Tamil Nadu,2021,4.0,50.87511135776132,163658.89905559047,327317.79811118095,0.8149519052838329
refining,Tamil Nadu,2021,5.0,54.5018505574803,166916.57128885883,333833.14257771766,0.7875000000000001
refining,Tamil Nadu,2021,6.0,49.944201721002635,156861.88446532746,313723.7689306549,0.75
refining,Tamil Nadu,2021,7.0,53.66635495454331,166924.27707683897,333848.55415367795,0.7125
refining,Tamil Nadu,2021,8.0,46.8761734349989,149980.38616430113,299960.77232860227,0.6850480947161671
refining,Tamil Nadu,2021,9.0,44.01018572565892,160078.71080230473,320157.42160460947,0.675
refining,Tamil Nadu,2021,10.0,51.83599576749128,170839.91937842735,341679.8387568547,0.6850480947161671
refining,Tamil Nadu,2021,11.0,49.317342526339964,168634.05982148228,337268.11964296456,0.7124999999999999
refining,Tamil Nadu,2021,12.0,45.07629296057592,155778.45265221136,311556.9053044227,0.75
refining,Tamil Nadu,2022,1.0,115.2706432066931,395898.516559768,791797.033119536,0.7875000000000001
refining,Tamil Nadu,2022,2.0,112.99741883722044,376348.84169704095,752697.6833940819,0.8149519052838329
refining,Tamil Nadu,2022,3.0,134.5541939383495,452378.7415427077,904757.4830854154,0.8250000000000001
refining,Tamil Nadu,2022,4.0,133.80410235443608,436057.8235040802,872115.6470081604,0.8149519052838329
refining,Tamil Nadu,2022,5.0,150.892755201407,460345.65073288156,920691.3014657631,0.7875000000000001
refining,Tamil Nadu,2022,6.0,119.62391396164115,435561.9420950139,871123.8841900278,0.75
refining,Tamil Nadu,2022,7.0,100.07158669263401,362391.5290985942,724783.0581971884,0.7125
refining,Tamil Nadu,2022,8.0,108.54607921361422,383843.7907281493,767687.5814562986,0.6850480947161671
refining,Tamil Nadu,2022,9.0,110.84310770869936,393032.29505840404,786064.5901168081,0.675
refining,Tamil Nadu,2022,10.0,147.90136258357083,454532.9166528464,909065.8333056928,0.6850480947161671
refining,Tamil Nadu,2022,11.0,138.85754155560798,437328.0152020691,874656.0304041381,0.7124999999999999
refining,Tamil Nadu,2022,12.0,123.97436164476377,432742.7939367947,865485.5878735894,0.75
refining,Tamil Nadu,2023,1.0,83.11273478812832,278818.292199706,557636.584399412,0.7875000000000001
refining,Tamil Nadu,2023,2.0,88.34505096355204,270546.06578302867,541092.1315660573,0.8149519052838329
refining,Tamil Nadu,2023,3.0,88.61225739034076,273433.23535022856,546866.4707004571,0.8250000000000001
refining,Tamil Nadu,2023,4.0,102.41600201078377,332959.4837246895,665918.967449379,0.8149519052838329
refining,Tamil Nadu,2023,5.0,101.41154500026141,318448.8771780427,636897.7543560854,0.7875000000000001
refining,Tamil Nadu,2023,6.0,89.07921682725565,282640.3038722557,565280.6077445114,0.75
refining,Tamil Nadu,2023,7.0,78.13777782646616,272141.5997465846,544283.1994931692,0.7125
refining,Tamil Nadu,2023,8.0,84.34933955808023,280020.2530182901,560040.5060365802,0.6850480947161671
refining,Tamil Nadu,2023,9.0,90.14629451529689,287373.8987092701,574747.7974185402,0.675
refining,Tamil Nadu,2023,10.0,86.48381608142675,308691.63706591475,617383.2741318295,0.6850480947161671
refining,Tamil Nadu,2023,11.0,84.32485914753421,279672.25493988994,559344.5098797799,0.7124999999999999
refining,Tamil Nadu,2023,12.0,91.73095468536047,300196.57301642664,600393.1460328533,0.75
refining,Karnataka,2015,,412.67629840283377,1241285.8506590049,2482571.7013180098,0.7
refining,Karnataka,2016,,442.35544815629424,1461804.3753348258,2923608.7506696517,0.7
refining,Karnataka,2017,,400.06247053525817,1458480.3010084978,2916960.6020169957,0.7
refining,Karnataka,2018,,802.4785473268845,2856271.064992314,5712542.129984628,0.7
refining,Karnataka,2019,,1074.3707875526536,3855729.5403651646,7711459.080730329,0.7
refining,Karnataka,2020,,1249.5560994309128,4563653.477140324,9127306.954280648,0.7
refining,Karnataka,2021,,945.8107431961861,2949664.070879224,5899328.141758448,0.7
refining,Karnataka,2022,,343.4755370832764,1260734.3069645832,2521468.6139291665,0.7
refining,Karnataka,2023,,504.27632074079196,1485429.9063215554,2970859.8126431108,0.7
refining,Karnataka,2020,1.0,41.060677209397475,126680.73465161135,253361.4693032227,0.735
refining,Karnataka,2020,2.0,34.87385620393745,124991.20791351011,249982.41582702022,0.7606217782649106
refining,Karnataka,2020,3.0,37.512990970468486,127489.83220015265,254979.6644003053,0.77
refining,Karnataka,2020,4.0,44.227568988048986,148842.32618824212,297684.65237648424,0.7606217782649106
refining,Karnataka,2020,5.0,39.92600156306866,135901.95003437423,271803.90006874845,0.735
refining,Karnataka,2020,6.0,43.85896921430263,142151.4514458573,284302.9028917146,0.7
refining,Karnataka,2020,7.0,33.95949086882607,115913.95726808305,231827.9145361661,0.665
refining,Karnataka,2020,8.0,40.6228929815054,129967.97906907696,259935.95813815392,0.6393782217350893
refining,Karnataka,2020,9.0,40.382789886029954,128897.1716334979,257794.3432669958,0.63
refining,Karnataka,2020,10.0,38.463215804030206,125112.04410739917,250224.08821479834,0.6393782217350893
refining,Karnataka,2020,11.0,43.98012065131561,139867.6971459219,279735.3942918438,0.6649999999999999
refining,Karnataka,2020,12.0,38.17965576494343,127338.54268145612,254677.08536291224,0.7
refining,Karnataka,2021,1.0,66.21653254593932,224445.30823835093,448890.61647670186,0.735
refining,Karnataka,2021,2.0,78.31614471875909,252008.48201528902,504016.96403057803,0.7606217782649106
refining,Karnataka,2021,3.0,87.43015978325619,281488.9904122126,562977.9808244252,0.77
refining,Karnataka,2021,4.0,77.9605087634847,258899.69187656004,517799.3837531201,0.7606217782649106
refining,Karnataka,2021,5.0,84.58699130174087,305296.5516380854,610593.1032761708,0.735
refining,Karnataka,2021,6.0,75.24033123155577,277344.3145879986,554688.6291759972,0.7
refining,Karnataka,2021,7.0,64.08649924911867,232465.96706819875,464931.9341363975,0.665
refining,Karnataka,2021,8.0,70.45913144439858,244170.27638455536,488340.5527691107,0.6393782217350893
refining,Karnataka,2021,9.0,78.55188280361745,251535.84972087224,503071.6994417445,0.63
refining,Karnataka,2021,10.0,82.92281199636427,280161.8517596759,560323.7035193518,0.6393782217350893
refining,Karnataka,2021,11.0,70.42174218174348,251018.7042167974,502037.4084335948,0.6649999999999999
refining,Karnataka,2021,12.0,71.71160990544736,241439.60426374304,482879.2085274861,0.7
refining,Karnataka,2022,1.0,48.14955542114034,175474.21416008018,350948.42832016037,0.735
refining,Karnataka,2022,2.0,48.99684048094561,167163.95125994604,334327.9025198921,0.7606217782649106
refining,Karnataka,2022,3.0,53.75888634641187,189693.1195609604,379386.2391219208,0.77
refining,Karnataka,2022,4.0,53.19278378345197,186184.44600344208,372368.89200688415,0.7606217782649106
refining,Karnataka,2022,5.0,55.03149126938547,184883.22650559506,369766.4530111901,0.735
refining,Karnataka,2022,6.0,62.72766332288573,196492.97693854908,392985.95387709816,0.7
refining,Karnataka,2022,7.0,52.85301722133559,177892.89395860618,355785.78791721235,0.665
refining,Karnataka,2022,8.0,56.067572533073466,173860.02535702664,347720.0507140533,0.6393782217350893
refining,Karnataka,2022,9.0,48.3142955644786,169702.60139733914,339405.2027946783,0.63
refining,Karnataka,2022,10.0,47.77872765407137,172343.22330745464,344686.4466149093,0.6393782217350893
refining,Karnataka,2022,11.0,47.499997196718745,171611.79557643665,343223.5911528733,0.6649999999999999
refining,Karnataka,2022,12.0,51.34534662039559,163829.41678476636,327658.8335695327,0.7
refining,Karnataka,2023,1.0,55.87669142706176,194528.66538780948,389057.33077561896,0.735
refining,Karnataka,2023,2.0,71.85959126046639,225002.54871958462,450005.09743916924,0.7606217782649106
refining,Karnataka,2023,3.0,67.649841600218,249900.3763401433,499800.7526802866,0.77
refining,Karnataka,2023,4.0,64.92856751642326,223776.16029687275,447552.3205937455,0.7606217782649106
refining,Karnataka,2023,5.0,79.79739077329344,242489.94427446811,484979.88854893623,0.735
refining,Karnataka,2023,6.0,75.76560650072642,242627.97664380708,485255.95328761416,0.7
refining,Karnataka,2023,7.0,63.257874401315505,233402.05537230623,466804.11074461247,0.665
refining,Karnataka,2023,8.0,58.71107722618335,213378.5072630393,426757.0145260786,0.6393782217350893
refining,Karnataka,2023,9.0,68.08498322605014,226935.1550559368,453870.3101118736,0.63
refining,Karnataka,2023,10.0,59.82252037881739,215298.7339530145,430597.467906029,0.6393782217350893
refining,Karnataka,2023,11.0,69.1435429298887,218684.0577911624,437368.1155823248,0.6649999999999999
refining,Karnataka,2023,12.0,66.22109344266165,212711.35385441265,425422.7077088253,0.7
refining,Rajasthan,2015,,270.5788276970497,1024179.1453167051,2048358.2906334102,0.85
refining,Rajasthan,2016,,1025.7389538892628,3231736.01513506,6463472.03027012,0.85
refining,Rajasthan,2017,,993.3655453703848,3848884.407232546,7697768.814465092,0.85
refining,Rajasthan,2018,,695.6649483040105,2177503.2218413344,4355006.443682669,0.85
refining,Rajasthan,2019,,384.1737295783456,1196508.4781392696,2393016.9562785393,0.85
refining,Rajasthan,2020,,357.18795720351636,1308812.5286704823,2617625.0573409647,0.85
refining,Rajasthan,2021,,809.6034911945652,2662808.9648971176,5325617.929794235,0.85
refining,Rajasthan,2022,,1225.3885220761247,4514188.78881889,9028377.57763778,0.85
refining,Rajasthan,2023,,731.9845620989162,2707622.9534708704,5415245.906941741,0.85
refining,Rajasthan,2020,1.0,70.66683254536034,239592.77028155586,479185.5405631117,0.8925
refining,Rajasthan,2020,2.0,61.923286548937114,200056.2736886252,400112.5473772504,0.9236121593216773
refining,Rajasthan,2020,3.0,83.66524364959278,261634.43309388714,523268.8661877743,0.935
refining,Rajasthan,2020,4.0,74.36359290547823,234032.05711284472,468064.11422568944,0.9236121593216773
refining,Rajasthan,2020,5.0,72.34573959971902,261585.95114500966,523171.9022900193,0.8925
refining,Rajasthan,2020,6.0,64.40270719974612,234387.61607127095,468775.2321425419,0.85
refining,Rajasthan,2020,7.0,61.14915478894291,216930.2062308889,433860.4124617778,0.8075
refining,Rajasthan,2020,8.0,60.78558924060848,212274.8958753227,424549.7917506454,0.7763878406783227
refining,Rajasthan,2020,9.0,76.22566394840983,252947.70596616753,505895.41193233506,0.765
refining,Rajasthan,2020,10.0,79.5249429844306,266907.7624544801,533815.5249089602,0.7763878406783227
refining,Rajasthan,2020,11.0,75.85169635431136,258822.18087980343,517644.36175960687,0.8075
refining,Rajasthan,2020,12.0,58.4838130212436,212974.32496005073,425948.64992010145,0.85
refining,Rajasthan,2021,1.0,98.7648990977651,314650.2864831344,629300.5729662688,0.8925
refining,Rajasthan,2021,2.0,99.81761675934044,325126.7393062035,650253.478612407,0.9236121593216773
refining,Rajasthan,2021,3.0,102.65940053814309,318037.40510214795,636074.8102042959,0.935
refining,Rajasthan,2021,4.0,101.57292662927964,357672.94202207436,715345.8840441487,0.9236121593216773
refining,Rajasthan,2021,5.0,113.80132423647123,378371.6484076686,756743.2968153371,0.8925
refining,Rajasthan,2021,6.0,113.15255338937868,359054.1172296294,718108.2344592588,0.85
refining,Rajasthan,2021,7.0,102.85895510392484,350052.7042903891,700105.4085807782,0.8075
refining,Rajasthan,2021,8.0,91.62505350934103,286062.12165189313,572124.2433037863,0.7763878406783227
refining,Rajasthan,2021,9.0,97.76283973571884,337582.61348239606,675165.2269647921,0.765
refining,Rajasthan,2021,10.0,101.82293814640411,352638.0010532312,705276.0021064624,0.7763878406783227
refining,Rajasthan,2021,11.0,109.90595792352944,350958.33312093106,701916.6662418621,0.8075
refining,Rajasthan,2021,12.0,107.87521307548246,345055.40202002286,690110.8040400457,0.85
refining,Rajasthan,2022,1.0,66.21725510466403,240475.05599677295,480950.1119935459,0.8925
refining,Rajasthan,2022,2.0,71.31434700019545,219692.88962006048,439385.77924012096,0.9236121593216773
refining,Rajasthan,2022,3.0,84.30936918378866,262324.2139922483,524648.4279844966,0.935
refining,Rajasthan,2022,4.0,81.75769401995953,256681.00158404384,513362.0031680877,0.9236121593216773
refining,Rajasthan,2022,5.0,84.95017636439623,271904.65059997427,543809.3011999485,0.8925
refining,Rajasthan,2022,6.0,70.98251243132029,231216.95445875567,462433.90891751135,0.85
refining,Rajasthan,2022,7.0,70.73302449699972,224208.79799264553,448417.59598529106,0.8075
refining,Rajasthan,2022,8.0,67.79600682864329,210419.05830851579,420838.11661703157,0.7763878406783227
refining,Rajasthan,2022,9.0,62.41963781623419,222561.17856828644,445122.3571365729,0.765
refining,Rajasthan,2022,10.0,82.44117120034838,255606.2209489694,511212.4418979388,0.7763878406783227
refining,Rajasthan,2022,11.0,79.98562383930789,259386.58698079208,518773.17396158417,0.8075
refining,Rajasthan,2022,12.0,65.44546800144032,240261.3699662203,480522.7399324406,0.85
refining,Rajasthan,2023,1.0,48.37857090568648,158625.46337737146,317250.9267547429,0.8925
refining,Rajasthan,2023,2.0,47.72732968897842,176469.49358476076,352938.9871695215,0.9236121593216773
refining,Rajasthan,2023,3.0,52.96867205579758,177587.60900116706,355175.2180023341,0.935
refining,Rajasthan,2023,4.0,60.88433024804333,214041.3891357971,428082.7782715942,0.9236121593216773
refining,Rajasthan,2023,5.0,68.99142870481853,211207.95161136353,422415.90322272707,0.8925
refining,Rajasthan,2023,6.0,63.63527865974437,200750.02137931617,401500.04275863233,0.85
refining,Rajasthan,2023,7.0,49.254921597437466,173453.75299952822,346907.50599905645,0.8075
refining,Rajasthan,2023,8.0,47.08085432933191,170123.40598979814,340246.81197959627,0.7763878406783227
refining,Rajasthan,2023,9.0,62.322169936922776,195034.33918219066,390068.6783643813,0.765
refining,Rajasthan,2023,10.0,55.26468994583858,181132.95443977066,362265.9088795413,0.7763878406783227
refining,Rajasthan,2023,11.0,55.65417905003413,190782.50643626886,381565.0128725377,0.8075
refining,Rajasthan,2023,12.0,55.00161033159128,186603.82133576612,373207.64267153223,0.85
refining,Andhra Pradesh,2015,,828.6503508008678,2732872.8895260235,5465745.779052047,0.8
refining,Andhra Pradesh,2016,,209.19386132450035,719067.9267129153,1438135.8534258306,0.8
refining,Andhra Pradesh,2017,,487.5671805659531,1742328.8436230475,3484657.687246095,0.8
refining,Andhra Pradesh,2018,,1232.9007003181289,4241156.654359478,8482313.308718955,0.8
refining,Andhra Pradesh,2019,,1578.208224533304,4984227.558775959,9968455.117551917,0.8
refining,Andhra Pradesh,2020,,496.8559835500492,1669772.0936663428,3339544.1873326856,0.8
refining,Andhra Pradesh,2021,,642.4717336371142,2352967.092854806,4705934.185709612,0.8
refining,Andhra Pradesh,2022,,1258.2358271889116,3701047.8372616707,7402095.6745233415,0.8
refining,Andhra Pradesh,2023,,1269.3620274636605,4217275.70385927,8434551.40771854,0.8
refining,Andhra Pradesh,2020,1.0,92.72001857598174,297664.8990737964,595329.7981475928,0.8400000000000001
refining,Andhra Pradesh,2020,2.0,88.09484123252385,272277.86251503817,544555.7250300763,0.8692820323027551
refining,Andhra Pradesh,2020,3.0,98.47693931757708,328654.8942277706,657309.7884555412,0.8800000000000001
refining,Andhra Pradesh,2020,4.0,87.50045138350822,306682.9605452765,613365.921090553,0.8692820323027551
refining,Andhra Pradesh,2020,5.0,102.19859750918651,339513.7599880175,679027.519976035,0.8400000000000001
refining,Andhra Pradesh,2020,6.0,85.01810654576875,309142.5408599412,618285.0817198824,0.8
refining,Andhra Pradesh,2020,7.0,91.06756309849949,280998.5302298295,561997.060459659,0.7600000000000001
refining,Andhra Pradesh,2020,8.0,83.80383836570506,282936.7815259377,565873.5630518754,0.730717967697245
refining,Andhra Pradesh,2020,9.0,104.06494156160747,327537.81007903884,655075.6201580777,0.7200000000000001
refining,Andhra Pradesh,2020,10.0,84.57882226989534,309438.1180338703,618876.2360677406,0.730717967697245
refining,Andhra Pradesh,2020,11.0,92.8566593333359,301541.05668572115,603082.1133714423,0.76
refining,Andhra Pradesh,2020,12.0,83.49780829251664,272959.7183556277,545919.4367112553,0.8
refining,Andhra Pradesh,2021,1.0,33.57353825406818,115148.84062495297,230297.68124990593,0.8400000000000001
refining,Andhra Pradesh,2021,2.0,33.66131992277707,123235.92829401976,246471.85658803952,0.8692820323027551
refining,Andhra Pradesh,2021,3.0,39.77312267600571,144548.28240804042,289096.56481608085,0.8800000000000001
refining,Andhra Pradesh,2021,4.0,50.29613897731793,153739.31975868647,307478.63951737294,0.8692820323027551
refining,Andhra Pradesh,2021,5.0,39.70282981367681,140511.4877933269,281022.9755866538,0.8400000000000001
refining,Andhra Pradesh,2021,6.0,41.23531092923189,143076.4946049999,286152.9892099998,0.8
refining,Andhra Pradesh,2021,7.0,34.59987731604172,123343.07299500771,246686.14599001542,0.7600000000000001
refining,Andhra Pradesh,2021,8.0,36.0419023040259,128231.526337668,256463.052675336,0.730717967697245
refining,Andhra Pradesh,2021,9.0,38.714016583122984,136894.31795552754,273788.6359110551,0.7200000000000001
refining,Andhra Pradesh,2021,10.0,44.60937053186574,142760.0215525574,285520.0431051148,0.730717967697245
refining,Andhra Pradesh,2021,11.0,42.130901407535426,139660.15589699408,279320.31179398816,0.76
refining,Andhra Pradesh,2021,12.0,37.386549451706166,128395.90324659058,256791.80649318115,0.8
refining,Andhra Pradesh,2022,1.0,90.96409545576007,290913.68720584403,581827.3744116881,0.8400000000000001
refining,Andhra Pradesh,2022,2.0,80.1912145423901,267568.3392390039,535136.6784780078,0.8692820323027551
refining,Andhra Pradesh,2022,3.0,90.35971705667411,320662.411551317,641324.823102634,0.8800000000000001
refining,Andhra Pradesh,2022,4.0,106.21599051819396,369166.1102233419,738332.2204466838,0.8692820323027551
refining,Andhra Pradesh,2022,5.0,92.28588685314978,322668.83451422054,645337.6690284411,0.8400000000000001
refining,Andhra Pradesh,2022,6.0,99.85050244421784,359118.81304472464,718237.6260894493,0.8
refining,Andhra Pradesh,2022,7.0,86.56554895779983,287323.6695915609,574647.3391831218,0.7600000000000001
refining,Andhra Pradesh,2022,8.0,105.18076913819483,322912.04949954484,645824.0989990897,0.730717967697245
refining,Andhra Pradesh,2022,9.0,95.98262521343963,294030.4385297009,588060.8770594018,0.7200000000000001
refining,Andhra Pradesh,2022,10.0,89.92255420944191,318922.2503021079,637844.5006042158,0.730717967697245
refining,Andhra Pradesh,2022,11.0,92.80616298211027,335701.9471036522,671403.8942073043,0.76
refining,Andhra Pradesh,2022,12.0,83.84135419927914,304022.72786657885,608045.4557331577,0.8
refining,Andhra Pradesh,2023,1.0,59.796625869793694,187529.06306053506,375058.1261210701,0.8400000000000001
refining,Andhra Pradesh,2023,2.0,56.20614092911114,196259.70471096007,392519.40942192014,0.8692820323027551
refining,Andhra Pradesh,2023,3.0,62.062025766933814,224124.24535224834,448248.4907044967,0.8800000000000001
refining,Andhra Pradesh,2023,4.0,63.40266794879836,232095.3633255331,464190.7266510662,0.8692820323027551
refining,Andhra Pradesh,2023,5.0,65.88401601808853,223407.14991371278,446814.29982742557,0.8400000000000001
refining,Andhra Pradesh,2023,6.0,73.18867066479163,249297.9866675564,498595.9733351128,0.8
refining,Andhra Pradesh,2023,7.0,60.78095783563046,222299.04170472795,444598.0834094559,0.7600000000000001
refining,Andhra Pradesh,2023,8.0,59.94758778023692,198127.1829108796,396254.3658217592,0.730717967697245
